Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Resource_Index,Effort_Score,Challenge_Index
19,100,2,1,True,9,66,3,1,1,3,2,0,1,4,1,3,2,0,69,5,120,5
18,87,2,2,True,6,92,1,1,1,1,2,1,2,4,0,1,1,1,68,4,106,3
12,79,2,1,False,9,80,1,1,1,3,2,0,3,2,0,2,2,0,63,5,92,4
16,85,1,2,False,7,85,3,1,1,2,3,0,2,2,0,1,1,0,66,5,102,4
23,71,2,2,False,7,56,1,1,1,2,2,1,3,4,0,1,1,1,65,5,95,3
22,71,3,2,True,8,63,2,1,2,2,3,0,1,2,0,1,2,0,66,5,95,3
21,65,2,2,False,6,100,2,1,3,2,2,0,2,4,0,3,1,0,67,5,89,3
14,65,2,3,True,5,72,1,1,3,1,3,1,1,2,0,1,1,0,62,5,82,3
19,74,2,3,True,7,68,2,1,2,1,3,0,1,2,0,1,1,1,66,5,95,3
7,91,3,2,False,7,94,3,0,3,3,2,0,2,3,0,3,2,1,68,5,101,3
21,84,2,2,True,6,52,2,1,2,3,3,0,1,5,0,1,2,0,68,6,107,4
29,64,1,2,False,9,77,2,1,0,1,3,0,1,2,0,1,2,1,63,4,93,5
11,94,3,1,True,10,61,2,1,1,2,1,0,2,3,0,2,2,0,66,4,106,3
16,84,3,1,False,6,68,1,0,3,2,2,1,2,3,0,1,1,0,65,3,103,2
22,98,3,2,True,7,60,2,1,1,3,2,0,3,1,0,1,1,0,72,6,121,2
28,87,2,2,False,6,52,2,1,4,1,1,1,2,3,0,3,1,1,70,4,119,3
17,67,3,1,False,10,71,2,1,1,2,2,0,3,3,0,1,1,0,63,4,85,2
16,79,2,2,False,8,89,2,1,0,1,3,1,2,4,0,1,1,0,65,4,95,3
8,86,3,1,True,8,98,1,1,1,1,2,1,2,1,0,2,1,0,65,3,95,2
21,61,3,3,False,9,81,2,1,1,2,2,1,2,3,0,3,1,0,66,6,83,2
32,61,3,2,True,7,69,3,1,0,3,2,0,3,3,0,1,2,1,68,6,93,3
22,65,2,1,True,7,88,1,0,2,2,2,0,3,4,0,2,1,0,64,3,89,3
20,70,3,2,False,9,75,1,1,3,2,2,0,2,4,0,2,2,0,66,5,93,3
22,77,1,2,True,8,68,2,1,3,3,3,0,3,4,0,1,2,0,68,6,102,5
20,79,1,2,True,6,59,2,1,0,1,2,0,3,2,0,1,2,0,64,4,99,5
15,66,2,2,False,6,90,1,1,2,2,2,0,1,3,0,2,3,1,62,5,83,5
25,87,2,2,True,6,75,2,0,0,1,2,1,2,2,1,1,1,0,67,3,112,4
21,84,1,3,False,9,98,2,1,1,1,2,0,1,3,0,1,2,0,67,5,106,5
20,72,2,2,False,9,90,1,1,1,2,2,1,2,2,0,3,2,0,65,5,93,4
14,61,1,2,True,10,71,2,0,2,1,2,0,2,4,0,1,1,0,59,3,77,4
28,63,2,3,True,6,87,1,1,0,1,2,0,3,2,0,1,2,1,66,5,91,4
24,76,3,1,False,7,73,2,1,4,2,2,0,2,2,0,1,1,1,68,4,104,2
17,66,3,2,False,6,54,2,1,2,3,1,0,3,3,1,1,1,1,63,6,85,3
26,75,2,1,True,7,76,2,1,2,2,2,0,2,3,0,2,1,0,68,4,103,3
17,85,3,1,True,8,93,1,1,2,2,3,0,3,3,0,2,3,1,68,4,104,4
15,82,2,2,True,7,93,2,1,3,1,3,0,1,2,0,1,2,1,66,4,100,4
15,69,3,1,False,9,79,1,1,1,2,2,1,3,2,0,1,2,1,63,4,85,3
9,74,2,1,False,6,69,1,1,3,1,2,1,3,2,0,1,2,1,61,3,86,4
23,85,3,2,True,8,51,1,1,0,3,1,0,1,4,0,2,1,1,68,6,108,2
9,94,3,1,False,6,66,1,1,0,1,3,0,3,3,0,2,1,0,66,3,103,2
13,90,2,3,False,4,99,3,1,1,3,2,0,2,4,1,2,2,0,69,7,104,5
8,82,2,3,True,5,86,2,0,0,1,2,0,1,3,0,3,1,1,64,4,90,3
19,74,2,2,False,7,86,3,1,1,3,2,1,3,3,0,3,1,0,68,6,94,3
19,75,2,3,False,10,88,1,1,0,1,3,0,3,2,0,1,1,1,66,5,94,3
18,95,2,2,False,6,81,2,1,0,1,2,0,3,3,1,1,1,1,68,4,113,4
14,62,2,3,True,7,79,1,1,2,2,2,1,3,2,0,1,2,1,62,6,78,4
13,100,2,1,True,8,73,1,1,1,1,2,0,2,3,0,3,1,0,68,3,114,3
23,87,2,3,False,6,72,2,1,1,1,3,1,1,3,0,2,2,0,69,5,111,4
17,87,3,3,True,6,94,2,1,2,1,2,1,2,3,0,1,2,0,70,5,106,3
22,62,3,2,True,7,70,1,1,4,1,2,0,1,2,0,2,1,1,65,4,88,2
15,84,1,2,True,6,92,2,1,3,2,2,0,3,3,0,2,1,1,68,5,102,4
21,79,2,3,False,4,92,1,1,0,1,2,0,1,2,0,3,1,1,67,5,100,3
28,64,1,2,True,6,89,2,1,0,1,1,0,2,4,0,2,3,0,64,4,92,6
24,71,1,2,False,8,52,2,0,2,2,2,0,1,3,0,2,1,1,63,4,97,4
18,96,2,1,True,8,57,2,1,1,2,2,0,1,2,0,1,1,1,67,4,115,3
22,82,3,1,False,9,66,2,1,1,1,3,1,1,3,0,1,2,0,66,3,105,3
19,77,3,1,True,9,92,2,1,2,1,2,0,3,4,0,1,1,1,67,3,98,2
20,63,2,2,True,6,94,2,0,2,2,2,0,2,3,0,1,3,1,63,4,85,5
18,89,2,2,True,6,52,2,1,3,3,3,0,3,3,0,1,2,1,69,6,110,4
19,88,3,3,False,6,66,2,1,3,2,2,0,3,2,0,1,1,1,70,6,110,2
21,85,3,2,True,7,93,2,1,0,3,2,0,2,4,0,1,2,0,70,6,106,3
14,80,3,2,False,6,62,2,1,0,3,2,1,1,2,0,3,1,0,65,6,94,2
14,77,1,1,False,7,99,1,1,2,2,2,0,3,2,0,3,2,1,64,4,93,5
12,84,2,3,True,6,74,3,1,1,2,3,0,1,3,0,2,2,1,67,6,97,4
10,69,1,2,False,8,97,2,1,1,2,2,1,1,3,0,1,1,1,61,5,80,4
13,98,2,3,True,6,71,2,1,1,1,3,1,3,1,0,2,1,1,70,5,112,3
21,84,3,1,False,6,66,3,1,2,3,2,1,3,4,1,2,3,0,68,5,107,5
15,72,2,2,True,8,68,3,1,0,2,2,0,3,2,0,1,1,1,64,5,87,3
23,78,3,2,False,8,94,2,1,1,3,2,1,2,2,1,1,2,0,68,6,102,4
20,92,2,1,False,7,67,1,1,1,2,2,0,3,5,0,1,1,0,68,4,113,3
8,66,3,3,True,8,83,2,1,0,1,2,1,3,4,0,2,1,0,63,5,74,2
24,72,1,2,True,8,73,1,1,1,1,2,0,3,2,0,2,2,1,65,4,97,5
25,87,1,2,True,10,97,2,1,4,1,1,1,2,3,1,1,1,1,69,4,116,5
14,73,2,3,False,8,58,2,1,2,1,3,0,1,2,0,2,2,0,63,5,89,4
23,92,1,2,True,10,71,2,1,1,1,2,0,2,3,0,2,1,0,69,4,116,4
15,65,3,1,True,7,56,2,0,3,3,2,1,3,3,1,1,1,1,61,4,83,3
21,91,1,3,True,9,79,2,1,2,1,2,1,2,3,0,2,3,1,69,5,114,6
12,63,3,2,False,9,70,1,1,1,3,1,0,3,3,0,2,1,1,62,6,76,2
9,61,1,3,True,7,53,2,1,0,2,2,0,3,2,1,3,3,0,58,6,70,7
18,96,2,3,True,6,92,2,1,2,2,2,0,3,3,0,1,3,0,71,6,116,5
19,83,3,1,False,6,69,2,1,5,2,2,1,3,2,0,3,3,0,69,4,107,4
18,74,3,2,False,8,75,3,1,1,3,3,0,3,3,0,3,2,0,68,6,93,3
13,69,2,1,False,5,70,2,1,0,2,3,1,1,2,0,2,1,0,61,4,82,3
18,85,3,2,True,6,74,2,1,3,1,2,1,1,2,0,2,3,0,67,4,106,4
22,80,2,3,True,9,51,2,1,2,2,2,0,1,3,0,3,1,0,68,6,104,3
20,100,2,2,True,8,91,2,1,3,1,2,0,3,3,0,1,1,0,72,4,123,3
21,99,3,1,True,4,67,2,1,1,2,2,1,1,4,0,2,1,1,71,4,121,2
16,85,2,2,True,5,86,1,0,3,2,2,0,3,2,0,1,1,0,67,4,104,3
27,78,2,2,False,10,53,2,1,3,2,2,1,2,4,1,3,2,0,68,5,108,5
13,80,2,2,False,9,76,2,1,0,3,2,0,2,2,0,1,1,1,64,6,93,3
23,87,2,3,False,6,95,3,1,3,3,2,1,3,0,0,1,1,1,73,7,113,3
27,64,1,2,True,5,70,2,1,0,1,3,0,3,4,0,1,1,1,65,4,91,4
23,73,1,3,False,5,60,3,1,1,2,2,1,3,2,0,3,1,1,67,6,97,4
19,63,3,2,True,8,55,1,1,0,2,2,1,3,4,0,2,2,1,63,5,82,3
17,63,2,2,True,10,93,2,1,0,1,2,0,3,2,1,3,1,1,63,4,80,4
26,68,2,2,True,10,62,3,1,4,2,2,0,2,2,0,3,1,1,69,5,98,3
11,79,3,3,True,5,99,2,1,1,3,1,0,3,3,0,1,1,1,68,7,91,2
14,91,2,2,True,7,62,2,1,2,1,3,0,2,2,0,2,1,0,68,4,107,3
18,79,3,3,True,6,74,2,1,3,1,2,0,3,4,0,1,1,0,69,5,100,2
27,73,3,3,True,7,73,3,1,5,3,3,0,1,3,0,1,1,1,73,7,105,2
22,63,3,3,True,5,53,3,1,3,1,3,0,1,2,0,1,1,0,66,5,88,2
14,82,2,2,True,6,77,2,1,3,2,2,0,3,3,0,2,1,1,68,5,99,3
18,71,2,2,False,6,84,2,1,2,2,1,0,2,2,0,3,1,0,65,5,91,3
16,85,2,2,False,8,87,3,1,4,1,2,1,1,3,0,1,3,0,67,4,105,5
16,99,2,2,False,6,76,1,1,2,2,2,1,3,4,0,2,1,1,70,5,117,3
26,64,2,3,False,6,91,2,1,1,1,2,1,2,4,0,1,2,0,66,5,91,4
12,68,2,3,False,8,88,3,1,3,1,2,0,1,3,0,3,2,1,64,5,83,4
30,79,2,3,False,9,60,2,1,1,1,2,0,2,3,0,1,1,1,69,5,110,3
25,99,1,2,False,10,70,2,1,1,2,2,0,3,5,0,2,3,1,71,5,125,6
27,91,2,1,False,8,57,2,1,0,1,1,1,2,4,0,3,2,0,68,3,118,4
17,96,3,2,False,7,57,1,1,2,2,2,1,1,3,0,2,2,1,68,5,115,3
19,73,1,2,True,9,86,3,1,0,2,3,0,3,3,0,2,1,1,66,5,92,4
11,100,1,3,False,9,77,2,1,2,2,3,0,3,3,0,3,1,1,70,6,113,4
17,64,2,3,False,8,80,2,1,0,3,3,0,3,2,0,3,1,1,65,7,81,3
23,62,2,1,True,5,87,2,1,1,2,2,0,1,4,0,1,1,1,63,4,86,3
28,94,1,2,True,9,64,2,1,0,2,2,0,2,3,0,1,2,1,70,5,122,5
13,97,1,2,True,8,70,2,1,0,3,2,1,2,2,0,3,2,1,67,6,110,5
18,64,2,2,False,6,80,2,1,1,2,2,0,3,5,1,1,1,0,63,5,83,4
19,65,3,2,False,6,55,2,1,1,1,3,0,3,3,0,3,2,0,64,4,85,3
12,61,1,2,True,8,92,2,1,2,3,2,0,2,4,1,1,2,0,60,6,75,6
24,64,2,2,True,4,67,1,1,0,1,2,0,2,1,0,1,1,0,62,4,88,3
16,68,2,3,False,7,83,3,1,2,1,3,0,3,2,0,1,1,1,65,5,86,3
19,99,1,1,False,6,100,2,1,0,3,1,1,1,3,0,3,1,0,69,5,118,4
17,87,2,3,True,6,74,1,1,1,1,3,1,2,3,0,2,2,1,68,5,105,4
15,91,2,2,False,6,61,2,0,1,2,3,0,3,2,0,1,2,0,66,4,107,4
20,91,3,3,True,5,61,1,1,4,1,2,0,3,2,0,3,1,0,72,5,115,2
19,81,2,3,True,9,53,2,1,2,3,2,0,3,3,0,1,1,0,68,7,102,3
18,92,2,2,False,4,88,2,1,3,3,2,0,2,2,0,1,2,0,69,6,113,4
16,84,2,2,False,7,65,1,1,1,3,3,0,1,3,0,1,2,0,65,6,101,4
22,73,3,2,True,6,59,1,1,0,1,2,0,3,1,0,1,1,0,65,4,95,2
30,82,1,2,True,10,86,1,1,2,1,3,0,2,4,0,1,1,1,70,4,114,4
21,81,2,1,True,7,65,3,1,1,2,2,0,3,2,0,2,2,0,67,4,103,4
26,93,3,2,False,4,80,2,1,4,1,2,1,3,3,1,2,1,0,73,4,123,3
12,99,3,3,False,8,71,2,1,2,2,1,0,2,2,0,2,1,1,70,6,113,2
21,76,2,2,True,5,67,2,1,1,3,1,1,3,3,0,1,2,0,66,6,98,4
13,91,2,2,True,8,74,2,1,1,1,2,1,3,1,0,3,1,0,68,4,105,3
11,64,2,2,True,8,66,2,1,2,1,2,0,3,2,0,2,2,0,61,4,77,4
16,91,2,3,False,9,94,1,1,0,3,2,0,3,3,0,3,1,0,70,7,107,3
27,75,2,1,True,7,54,1,1,2,2,2,0,1,3,0,3,1,1,66,4,104,3
26,62,3,2,True,8,52,2,1,4,1,2,0,2,5,0,2,1,0,67,4,92,2
21,75,3,3,False,7,70,3,1,1,2,3,1,2,3,0,3,1,1,69,6,97,2
11,84,2,1,True,6,59,1,1,2,2,2,0,3,3,0,1,1,1,64,4,97,3
19,65,3,2,True,9,87,1,1,0,3,3,0,3,2,0,2,2,0,65,6,84,3
22,97,3,2,True,5,68,1,1,7,2,3,1,1,5,0,2,1,1,75,5,126,2
21,63,3,2,False,7,63,2,1,2,2,2,0,2,2,0,1,3,0,63,5,86,4
9,97,3,2,False,6,68,1,1,5,2,2,1,2,3,0,2,1,0,69,5,111,2
15,88,2,3,True,8,61,1,1,2,2,3,0,3,4,1,1,1,0,68,6,105,4
20,73,2,1,True,6,65,2,1,2,3,3,1,3,2,0,2,1,0,66,5,95,3
23,76,1,2,True,6,78,1,1,2,3,2,0,3,2,0,1,2,1,66,6,101,5
7,90,1,2,True,7,93,1,1,4,2,2,0,2,3,0,2,1,0,66,5,101,4
19,84,2,2,True,9,69,2,1,2,2,1,0,2,4,0,2,1,1,68,5,105,3
21,87,1,2,True,6,66,2,1,1,1,1,0,1,2,0,1,2,1,65,4,109,5
25,76,2,3,False,6,89,3,1,3,1,2,0,2,3,0,2,1,0,70,5,104,3
24,80,2,3,False,5,51,2,1,3,3,1,0,3,2,0,1,1,1,68,7,107,3
23,100,2,2,False,6,65,1,1,1,2,3,0,2,2,1,1,1,1,70,5,124,4
15,69,1,2,False,8,73,2,1,2,2,2,0,2,2,0,1,2,0,61,5,86,5
9,77,1,1,False,7,80,2,1,3,2,2,0,3,3,1,1,1,0,61,4,89,5
18,72,1,3,False,7,58,1,1,6,1,2,0,3,0,0,1,2,0,64,5,96,5
26,91,1,2,False,10,72,1,1,4,3,2,0,2,3,0,2,2,0,71,6,121,5
28,91,3,2,True,4,78,1,1,1,2,1,0,3,3,0,1,2,0,72,5,120,3
24,72,2,3,True,10,76,3,0,1,1,2,0,1,3,0,1,1,0,66,4,97,3
23,63,2,2,True,9,79,3,1,0,1,2,1,1,4,0,1,3,1,63,4,86,5
22,60,1,1,False,7,83,2,0,3,2,2,0,3,1,0,2,1,1,62,3,85,4
17,77,2,2,True,8,69,1,1,3,3,2,0,2,3,1,1,1,0,65,6,97,4
19,76,2,2,True,6,53,2,1,2,2,2,0,3,5,0,1,1,0,66,5,97,3
30,100,1,3,False,7,53,2,1,2,1,3,1,2,3,0,1,2,0,72,5,132,5
14,79,3,2,True,10,93,2,1,2,2,2,0,2,3,0,2,1,0,68,5,95,2
30,70,3,1,False,6,84,3,1,2,2,2,0,3,3,0,3,1,0,70,4,102,2
18,96,2,2,True,7,88,2,1,1,2,3,1,1,3,0,1,2,1,70,5,115,4
28,80,2,3,False,6,96,3,1,2,1,2,0,3,6,0,1,1,0,73,5,110,3
12,84,2,3,False,6,88,3,0,2,3,3,0,3,2,0,1,1,0,67,6,98,3
24,64,2,1,False,6,85,2,1,3,2,2,0,3,2,0,3,2,0,65,4,91,4
16,75,3,1,True,5,83,2,1,1,2,3,1,1,3,0,2,2,1,65,4,92,3
12,98,1,2,False,7,63,2,1,0,3,2,1,2,3,1,1,1,1,65,6,110,5
21,84,2,2,True,7,98,2,1,0,2,2,0,2,4,0,2,1,0,70,5,105,3
26,74,2,1,True,6,77,2,1,3,2,2,1,1,2,0,1,3,0,66,4,103,5
15,85,2,2,True,4,61,2,1,0,2,1,0,2,1,0,2,1,0,65,5,100,3
11,96,3,3,False,7,60,2,1,2,1,2,0,2,1,0,1,1,0,68,5,109,2
19,71,2,2,True,7,91,2,1,3,3,2,0,1,1,0,1,2,1,66,6,93,4
19,80,1,2,True,10,63,3,0,1,2,2,0,2,2,0,2,1,1,65,4,100,4
23,98,2,3,True,7,52,1,1,2,1,3,1,3,4,1,1,1,1,71,5,123,4
26,67,1,2,True,8,71,2,1,2,3,2,1,1,3,0,1,1,0,65,6,95,4
20,89,1,2,True,6,91,3,1,0,2,2,1,3,4,0,2,1,0,70,5,109,4
31,85,2,2,True,9,71,1,1,0,2,3,0,1,2,1,2,2,1,69,5,116,5
21,87,2,2,False,6,90,3,1,3,3,2,0,1,4,0,1,1,0,71,6,111,3
18,74,2,3,True,8,91,2,1,0,2,3,1,3,2,0,1,1,1,67,6,92,3
10,73,2,2,True,8,93,3,1,3,1,2,0,3,2,1,1,2,0,64,4,86,5
18,87,1,1,False,8,79,3,1,1,1,3,0,1,4,0,2,1,0,82,3,106,4
18,69,2,3,True,10,85,2,1,2,3,2,1,3,0,0,2,2,1,66,7,89,4
26,77,1,2,True,6,63,1,1,1,1,3,0,1,4,0,1,1,0,66,4,104,4
23,68,3,2,True,9,55,2,1,1,2,2,0,3,3,0,1,2,0,65,5,92,3
13,60,2,2,False,9,77,1,1,2,2,3,1,3,5,1,1,1,0,61,5,75,4
21,99,2,3,False,7,51,3,1,2,2,1,1,2,2,0,3,1,1,72,6,122,3
24,77,3,2,True,10,73,2,1,3,2,2,0,3,3,0,1,1,0,70,5,104,2
29,99,2,2,True,7,55,1,1,0,2,2,1,3,3,0,1,2,0,71,5,128,4
25,66,3,2,True,7,55,2,1,4,2,2,0,2,2,1,1,2,1,84,5,95,4
25,83,3,3,True,7,94,1,1,2,1,3,0,3,3,1,2,2,0,72,5,110,4
20,68,2,3,True,5,82,2,0,1,1,3,0,3,3,0,3,1,1,67,4,89,3
22,92,3,1,False,8,82,2,1,2,2,2,1,2,5,0,3,1,0,72,4,116,2
27,91,1,3,True,8,70,1,1,1,2,1,0,2,6,0,1,2,1,70,6,119,5
12,65,2,3,False,7,71,2,1,1,1,3,0,2,4,0,1,2,0,62,5,78,4
18,96,3,2,True,10,65,1,1,3,2,2,0,3,2,0,2,2,1,71,5,117,3
15,68,1,2,False,6,72,1,1,3,3,1,0,2,3,0,1,1,1,62,6,86,4
22,85,2,2,True,4,79,1,1,1,1,1,0,3,3,0,1,1,1,68,4,108,3
27,99,3,2,False,10,59,3,1,2,1,2,0,3,3,0,1,1,0,74,4,128,2
16,95,3,3,False,9,63,2,0,0,2,1,1,3,3,0,1,1,0,68,5,111,2
6,98,2,1,False,8,75,2,1,1,3,2,0,2,3,1,3,3,1,64,5,105,6
18,74,3,2,True,6,69,2,1,0,1,2,0,3,4,0,1,2,0,65,4,92,3
25,64,2,1,True,8,91,2,1,1,1,1,0,3,5,0,2,1,0,66,3,90,3
23,68,2,3,False,5,91,1,1,5,1,2,0,2,1,0,2,1,1,68,5,96,3
23,80,2,2,False,7,67,1,1,2,1,3,0,2,4,0,1,1,0,67,4,105,3
18,92,2,2,True,6,73,1,1,1,2,3,0,2,5,1,1,2,1,67,5,111,5
12,66,2,3,True,7,99,1,1,2,2,1,0,2,3,0,1,2,0,63,6,80,4
23,86,2,3,True,8,91,2,1,2,1,2,0,1,1,0,2,1,1,71,5,111,3
15,73,2,3,False,5,61,1,0,1,1,3,1,3,2,0,3,2,0,63,4,89,4
33,74,2,1,False,8,64,2,1,0,2,2,0,1,3,1,1,1,0,66,4,107,4
23,86,3,2,False,7,54,1,1,2,2,2,0,1,2,1,1,1,1,67,5,111,3
17,79,2,3,True,8,84,2,1,0,2,2,0,2,2,0,1,2,0,66,6,96,4
16,92,2,2,True,7,66,3,1,2,2,2,0,3,4,0,3,2,1,70,5,110,4
19,66,3,2,False,8,77,1,0,3,2,2,0,1,4,0,2,2,1,64,4,88,3
19,92,2,2,True,6,88,1,1,1,3,2,0,3,2,0,3,1,0,71,6,112,3
27,63,3,3,True,4,92,2,1,0,1,2,0,2,3,0,2,1,1,68,5,90,2
21,68,1,2,True,5,66,1,1,2,3,2,1,2,3,0,1,1,0,64,6,91,4
16,86,2,2,True,6,62,1,1,1,1,3,0,3,4,0,1,1,1,66,4,103,3
31,94,1,2,False,5,92,1,1,1,3,1,1,2,4,0,1,1,0,72,6,126,4
20,70,1,2,True,9,69,3,1,2,2,3,0,2,3,0,3,1,1,66,5,92,4
25,73,2,3,True,7,91,2,1,0,2,3,0,2,4,0,1,1,1,70,6,98,3
16,81,2,2,True,8,57,3,1,1,2,2,1,3,2,0,1,1,0,66,5,98,3
22,68,3,2,False,8,96,2,1,1,2,2,0,3,3,0,3,2,1,68,5,91,3
22,92,2,1,True,7,74,3,1,2,2,1,0,3,4,0,2,2,0,70,4,116,4
9,91,2,2,False,10,59,3,1,0,1,2,1,3,2,0,2,2,0,64,4,100,4
32,66,3,3,True,10,77,3,1,3,2,2,0,2,1,0,2,1,0,71,6,101,2
28,79,2,3,True,9,94,1,1,2,1,2,1,3,5,0,2,1,0,72,5,109,3
18,91,3,2,True,6,69,2,1,5,1,3,0,3,2,0,1,1,0,71,4,114,2
13,73,2,1,False,9,59,2,1,0,2,3,0,2,4,0,3,1,0,63,4,86,3
22,85,1,2,True,4,79,2,1,1,3,1,0,3,2,0,2,1,0,68,6,108,4
21,62,2,2,False,9,92,2,1,1,2,2,1,3,4,1,1,1,0,63,5,84,4
22,84,2,2,False,4,56,2,1,0,3,1,1,3,2,0,1,2,0,66,6,106,4
21,66,2,2,True,7,52,3,1,1,2,2,0,2,3,0,1,3,1,63,5,88,5
23,93,3,3,False,9,53,3,1,1,1,2,1,2,4,0,2,1,1,72,5,117,2
29,74,2,3,True,8,62,3,1,3,1,3,0,3,3,1,3,2,0,70,5,106,5
23,71,2,2,True,5,50,2,1,1,1,3,0,3,1,0,2,1,1,65,4,95,3
14,94,2,3,True,7,71,2,1,0,2,2,1,1,3,1,2,2,1,67,6,108,5
28,62,1,3,False,8,85,2,1,2,1,3,0,3,3,0,1,2,1,66,5,92,5
30,76,2,2,True,7,86,2,1,1,2,3,0,2,2,1,3,3,0,69,5,107,6
39,75,2,3,True,6,82,3,1,1,3,1,0,1,3,0,2,1,0,73,7,115,3
13,71,2,3,True,8,65,3,1,2,2,2,0,2,4,0,3,1,1,66,6,86,3
21,96,2,2,True,9,87,2,1,0,2,2,0,2,6,1,1,1,1,70,5,117,4
8,90,3,3,False,7,79,3,1,2,1,2,0,1,4,0,2,1,0,68,5,100,2
23,63,1,2,True,9,93,2,1,2,2,3,1,3,2,0,1,3,0,65,5,88,6
17,89,2,2,False,7,74,2,1,1,1,2,1,3,2,0,3,2,1,67,4,107,4
32,81,3,2,False,6,59,3,1,2,3,2,0,2,2,0,1,2,1,71,6,115,3
15,96,3,3,False,9,82,2,1,2,1,1,1,2,3,0,1,1,1,70,5,113,2
10,73,2,1,True,9,58,1,1,5,1,2,1,1,3,0,1,2,0,61,3,88,4
17,83,3,2,True,6,98,2,1,0,2,2,0,3,3,0,1,1,0,69,5,100,2
8,80,1,2,True,6,85,2,1,1,1,3,0,1,3,0,3,1,0,63,4,89,4
25,80,2,2,True,10,88,1,1,0,1,3,1,1,2,0,2,2,0,67,4,105,4
8,78,3,2,True,7,84,2,1,0,2,2,0,3,2,0,2,1,0,65,5,86,2
20,68,3,2,True,7,55,3,1,0,1,1,0,3,3,1,1,1,1,63,4,88,3
8,90,2,2,False,7,73,3,1,3,3,1,1,1,4,0,3,1,0,67,6,101,3
18,78,1,3,True,9,83,2,1,2,1,2,1,1,2,0,3,2,1,66,5,98,5
30,98,1,2,True,10,61,2,1,0,1,2,0,3,3,0,3,2,0,72,4,128,5
22,70,2,3,False,7,84,1,1,3,1,3,0,3,5,0,1,1,0,68,5,95,3
15,87,3,2,True,10,91,2,1,1,1,1,0,2,4,0,1,2,0,67,4,103,3
20,98,2,2,True,6,64,2,1,1,3,3,1,3,3,0,3,2,0,72,6,119,4
20,87,2,3,True,7,60,2,1,0,1,2,0,3,2,1,1,3,1,66,5,107,6
23,95,2,2,True,8,94,2,1,1,2,2,0,3,4,0,1,1,0,73,5,119,3
12,93,3,3,True,6,50,1,1,4,3,3,0,3,3,0,3,2,0,71,7,109,3
24,74,1,1,True,8,63,3,1,1,1,3,0,3,3,0,1,2,0,65,3,99,5
4,84,2,2,True,6,70,2,1,5,2,3,1,2,4,0,1,1,0,65,5,93,3
16,66,3,2,True,5,84,2,1,2,2,2,1,2,3,0,1,1,1,65,5,84,2
17,81,2,2,True,4,100,1,1,2,2,3,1,2,2,0,2,1,0,68,5,100,3
24,69,3,2,False,7,69,2,0,7,3,2,0,3,3,0,2,1,1,70,5,100,2
20,90,2,1,True,8,97,1,1,1,2,1,1,2,2,0,1,1,1,68,4,111,3
12,81,1,2,True,5,68,3,1,0,1,3,1,1,2,0,1,1,0,62,4,93,4
14,76,2,2,False,7,85,3,1,3,1,2,1,2,3,0,2,1,0,66,4,93,3
21,71,2,2,False,7,58,1,1,3,1,2,0,1,5,0,2,1,1,65,4,95,3
20,100,2,2,True,7,73,2,1,1,1,2,0,2,4,0,2,1,1,71,4,121,3
17,63,2,2,False,6,94,1,1,0,2,2,0,1,2,0,1,2,0,61,5,80,4
17,62,2,2,False,7,66,3,1,2,3,2,0,2,4,0,1,2,0,63,6,81,4
24,69,2,3,True,7,55,1,1,3,2,3,0,2,4,0,1,1,0,67,6,96,3
17,99,2,2,False,8,76,1,0,2,3,2,0,3,4,0,3,1,0,70,5,118,3
19,99,2,2,True,5,72,1,1,3,2,3,1,2,4,0,3,1,0,73,5,121,3
33,86,2,2,False,7,61,2,1,1,3,2,0,3,3,0,1,1,0,72,6,120,3
11,95,2,2,True,5,95,1,1,1,1,3,0,3,3,0,3,1,0,69,4,107,3
9,69,1,2,True,7,80,2,1,1,2,2,1,2,3,0,2,2,0,61,5,79,5
25,99,2,2,False,5,67,2,1,1,1,3,0,2,3,0,1,1,0,71,4,125,3
16,66,2,2,True,6,100,2,1,1,2,2,0,2,3,0,1,2,1,64,5,83,4
18,64,1,2,True,7,57,2,1,1,3,2,0,2,3,0,1,2,0,61,6,83,5
15,64,2,2,False,6,92,1,1,3,1,2,0,1,4,0,2,1,1,63,4,82,3
18,83,2,1,True,9,62,3,1,2,1,2,0,1,2,0,1,1,0,65,3,103,3
30,91,3,2,False,9,62,1,1,3,1,3,0,1,4,0,3,1,1,73,4,124,2
25,75,2,1,True,8,75,3,1,2,3,3,1,1,4,1,3,1,0,68,5,102,4
25,99,2,2,False,8,83,2,1,1,2,2,0,2,2,0,2,1,1,72,5,125,3
12,77,1,1,True,7,85,2,1,1,2,2,0,3,3,0,2,3,0,62,4,90,6
13,66,3,2,True,9,51,1,1,3,2,2,1,3,2,0,3,2,0,63,5,82,3
3,79,1,2,True,7,64,1,1,0,2,2,0,1,3,0,3,3,1,58,5,82,6
15,87,2,2,False,10,83,2,1,1,3,3,1,3,3,0,1,1,0,68,6,103,3
26,93,3,3,True,6,94,1,1,1,2,3,0,1,2,0,1,1,1,74,6,120,2
23,78,2,2,True,5,83,2,1,1,2,2,0,3,3,0,1,1,0,68,5,102,3
